subject,trialCount,trialAttempt,slot,src,acc
a9w3mmlggwvt1,2,5,slot9,picture1_threat.jpg,0
a9w3mmlggwvt1,2,6,slot0,picture1_threat.jpg,1
a9w3mmlggwvt1,2,6,slot1,picture5_neutral.jpg,1
a9w3mmlggwvt1,2,6,slot2,picture2_threat.jpg,1
a9w3mmlggwvt1,2,6,slot3,picture3_neutral.jpg,1
a9w3mmlggwvt1,2,6,slot4,picture4_neutral.jpg,1
a9w3mmlggwvt1,2,6,slot5,picture2_neutral.jpg,1
a9w3mmlggwvt1,2,6,slot6,picture3_threat.jpg,1
a9w3mmlggwvt1,2,6,slot7,picture9_neutral.jpg,1
a9w3mmlggwvt1,2,6,slot8,picture4_threat.jpg,1
a9w3mmlggwvt1,2,6,slot9,picture8_neutral.jpg,1
a1fkghyvtl6vvc,4,1,slot0,picture9_neutral.jpg,1
a1fkghyvtl6vvc,4,1,slot1,picture3_threat.jpg,1
a1fkghyvtl6vvc,4,1,slot2,picture8_neutral.jpg,1
a1fkghyvtl6vvc,4,1,slot3,picture1_threat.jpg,1
a1fkghyvtl6vvc,4,1,slot4,picture10_neutral.jpg,1
a1fkghyvtl6vvc,4,1,slot5,picture2_neutral.jpg,1
a1fkghyvtl6vvc,4,1,slot6,picture2_threat.jpg,1
a1fkghyvtl6vvc,4,1,slot7,picture4_threat.jpg,0
a1fkghyvtl6vvc,4,1,slot8,picture6_neutral.jpg,1
a1fkghyvtl6vvc,4,1,slot9,picture4_neutral.jpg,0
a1fkghyvtl6vvc,4,2,slot0,picture9_neutral.jpg,1
a1fkghyvtl6vvc,4,2,slot1,picture3_threat.jpg,1
a1fkghyvtl6vvc,4,2,slot2,picture8_neutral.jpg,1
a1fkghyvtl6vvc,4,2,slot3,picture1_threat.jpg,1
a1fkghyvtl6vvc,4,2,slot4,picture10_neutral.jpg,1
a1fkghyvtl6vvc,4,2,slot5,picture2_neutral.jpg,1
a1fkghyvtl6vvc,4,2,slot6,picture2_threat.jpg,1
a1fkghyvtl6vvc,4,2,slot7,picture4_neutral.jpg,1
a1fkghyvtl6vvc,4,2,slot8,picture6_neutral.jpg,1
a1fkghyvtl6vvc,4,2,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,2,1,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,2,1,slot1,picture10_neutral.jpg,0
a1fhkk0ru69ru,2,1,slot2,picture1_threat.jpg,0
a1fhkk0ru69ru,2,1,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,2,1,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,2,1,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,2,1,slot6,picture2_threat.jpg,0
a1fhkk0ru69ru,2,1,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,2,1,slot8,picture3_threat.jpg,0
a1fhkk0ru69ru,2,1,slot9,picture3_neutral.jpg,0
a1fhkk0ru69ru,2,2,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,2,2,slot1,picture2_threat.jpg,0
a1fhkk0ru69ru,2,2,slot2,picture1_threat.jpg,0
a1fhkk0ru69ru,2,2,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,2,2,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,2,2,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,2,2,slot6,picture10_neutral.jpg,0
a1fhkk0ru69ru,2,2,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,2,2,slot8,picture3_threat.jpg,0
a1fhkk0ru69ru,2,2,slot9,picture3_neutral.jpg,0
a1fhkk0ru69ru,2,3,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,2,3,slot1,picture2_threat.jpg,0
a1fhkk0ru69ru,2,3,slot2,picture1_threat.jpg,0
a1fhkk0ru69ru,2,3,slot3,picture10_neutral.jpg,0
a1fhkk0ru69ru,2,3,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,2,3,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,2,3,slot6,picture4_threat.jpg,0
a1fhkk0ru69ru,2,3,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,2,3,slot8,picture3_threat.jpg,0
a1fhkk0ru69ru,2,3,slot9,picture3_neutral.jpg,0
a1fhkk0ru69ru,2,4,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,2,4,slot1,picture2_threat.jpg,0
a1fhkk0ru69ru,2,4,slot2,picture1_threat.jpg,0
a1fhkk0ru69ru,2,4,slot3,picture10_neutral.jpg,0
a1fhkk0ru69ru,2,4,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,2,4,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,2,4,slot6,picture4_threat.jpg,0
a1fhkk0ru69ru,2,4,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,2,4,slot8,picture3_threat.jpg,0
a1fhkk0ru69ru,2,4,slot9,picture3_neutral.jpg,0
a1fhkk0ru69ru,2,5,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,2,5,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,2,5,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,2,5,slot3,picture10_neutral.jpg,0
a1fhkk0ru69ru,2,5,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,2,5,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,2,5,slot6,picture4_threat.jpg,0
a1fhkk0ru69ru,2,5,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,2,5,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,2,5,slot9,picture2_threat.jpg,0
a1fhkk0ru69ru,2,6,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,2,6,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,2,6,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,2,6,slot3,picture5_neutral.jpg,0
a1fhkk0ru69ru,2,6,slot4,picture10_neutral.jpg,0
a1fhkk0ru69ru,2,6,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,2,6,slot6,picture4_threat.jpg,0
a1fhkk0ru69ru,2,6,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,2,6,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,2,6,slot9,picture2_threat.jpg,0
a1fhkk0ru69ru,2,7,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,2,7,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,2,7,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,2,7,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,2,7,slot4,picture10_neutral.jpg,0
a1fhkk0ru69ru,2,7,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,2,7,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,2,7,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,2,7,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,2,7,slot9,picture2_threat.jpg,0
a1fhkk0ru69ru,2,8,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,2,8,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,2,8,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,2,8,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,2,8,slot4,picture2_threat.jpg,0
a1fhkk0ru69ru,2,8,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,2,8,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,2,8,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,2,8,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,2,8,slot9,picture10_neutral.jpg,0
a1fhkk0ru69ru,2,9,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,2,9,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,2,9,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,2,9,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,2,9,slot4,picture2_threat.jpg,0
a1fhkk0ru69ru,2,9,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,2,9,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,2,9,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,2,9,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,2,9,slot9,picture2_neutral.jpg,0
a1fhkk0ru69ru,2,10,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,2,10,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,2,10,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,2,10,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,2,10,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,2,10,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,2,10,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,2,10,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,2,10,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,2,10,slot9,picture2_threat.jpg,0
a1fhkk0ru69ru,2,11,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,2,11,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,2,11,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,2,11,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,2,11,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,2,11,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,2,11,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,2,11,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,2,11,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,2,11,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,3,1,slot0,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,1,slot1,picture2_threat.jpg,0
a1fhkk0ru69ru,3,1,slot2,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,1,slot3,picture1_threat.jpg,0
a1fhkk0ru69ru,3,1,slot4,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,1,slot5,picture4_threat.jpg,0
a1fhkk0ru69ru,3,1,slot6,picture10_neutral.jpg,0
a1fhkk0ru69ru,3,1,slot7,picture3_threat.jpg,0
a1fhkk0ru69ru,3,1,slot8,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,1,slot9,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,2,slot0,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,2,slot1,picture2_threat.jpg,0
a1fhkk0ru69ru,3,2,slot2,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,2,slot3,picture1_threat.jpg,0
a1fhkk0ru69ru,3,2,slot4,picture10_neutral.jpg,0
a1fhkk0ru69ru,3,2,slot5,picture4_threat.jpg,0
a1fhkk0ru69ru,3,2,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,2,slot7,picture3_threat.jpg,0
a1fhkk0ru69ru,3,2,slot8,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,2,slot9,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,3,slot0,picture10_neutral.jpg,0
a1fhkk0ru69ru,3,3,slot1,picture2_threat.jpg,0
a1fhkk0ru69ru,3,3,slot2,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,3,slot3,picture1_threat.jpg,0
a1fhkk0ru69ru,3,3,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,3,slot5,picture4_threat.jpg,0
a1fhkk0ru69ru,3,3,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,3,slot7,picture3_threat.jpg,0
a1fhkk0ru69ru,3,3,slot8,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,3,slot9,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,4,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,4,slot1,picture2_threat.jpg,0
a1fhkk0ru69ru,3,4,slot2,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,4,slot3,picture10_neutral.jpg,0
a1fhkk0ru69ru,3,4,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,4,slot5,picture4_threat.jpg,0
a1fhkk0ru69ru,3,4,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,4,slot7,picture3_threat.jpg,0
a1fhkk0ru69ru,3,4,slot8,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,4,slot9,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,5,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,5,slot1,picture2_threat.jpg,0
a1fhkk0ru69ru,3,5,slot2,picture10_neutral.jpg,0
a1fhkk0ru69ru,3,5,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,5,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,5,slot5,picture4_threat.jpg,0
a1fhkk0ru69ru,3,5,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,5,slot7,picture3_threat.jpg,0
a1fhkk0ru69ru,3,5,slot8,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,5,slot9,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,6,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,6,slot1,picture10_neutral.jpg,0
a1fhkk0ru69ru,3,6,slot2,picture2_threat.jpg,0
a1fhkk0ru69ru,3,6,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,6,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,6,slot5,picture4_threat.jpg,0
a1fhkk0ru69ru,3,6,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,6,slot7,picture3_threat.jpg,0
a1fhkk0ru69ru,3,6,slot8,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,6,slot9,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,7,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,7,slot1,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,7,slot2,picture2_threat.jpg,0
a1fhkk0ru69ru,3,7,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,7,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,7,slot5,picture4_threat.jpg,0
a1fhkk0ru69ru,3,7,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,7,slot7,picture3_threat.jpg,0
a1fhkk0ru69ru,3,7,slot8,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,7,slot9,picture10_neutral.jpg,0
a1fhkk0ru69ru,3,8,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,8,slot1,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,8,slot2,picture2_threat.jpg,0
a1fhkk0ru69ru,3,8,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,8,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,8,slot5,picture4_threat.jpg,0
a1fhkk0ru69ru,3,8,slot6,picture10_neutral.jpg,0
a1fhkk0ru69ru,3,8,slot7,picture3_threat.jpg,0
a1fhkk0ru69ru,3,8,slot8,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,8,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,9,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,9,slot1,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,9,slot2,picture2_threat.jpg,0
a1fhkk0ru69ru,3,9,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,9,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,9,slot5,picture10_neutral.jpg,0
a1fhkk0ru69ru,3,9,slot6,picture4_threat.jpg,0
a1fhkk0ru69ru,3,9,slot7,picture3_threat.jpg,0
a1fhkk0ru69ru,3,9,slot8,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,9,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,10,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,10,slot1,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,10,slot2,picture2_threat.jpg,0
a1fhkk0ru69ru,3,10,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,10,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,10,slot5,picture3_threat.jpg,0
a1fhkk0ru69ru,3,10,slot6,picture4_threat.jpg,0
a1fhkk0ru69ru,3,10,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,10,slot8,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,10,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,11,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,11,slot1,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,11,slot2,picture2_threat.jpg,0
a1fhkk0ru69ru,3,11,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,11,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,11,slot5,picture4_threat.jpg,0
a1fhkk0ru69ru,3,11,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,11,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,11,slot8,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,11,slot9,picture3_threat.jpg,0
a1fhkk0ru69ru,3,12,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,12,slot1,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,12,slot2,picture2_threat.jpg,0
a1fhkk0ru69ru,3,12,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,12,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,12,slot5,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,12,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,12,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,12,slot8,picture4_threat.jpg,0
a1fhkk0ru69ru,3,12,slot9,picture3_threat.jpg,0
a1fhkk0ru69ru,3,13,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,13,slot1,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,13,slot2,picture2_threat.jpg,0
a1fhkk0ru69ru,3,13,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,13,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,13,slot5,picture3_threat.jpg,0
a1fhkk0ru69ru,3,13,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,13,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,13,slot8,picture4_threat.jpg,0
a1fhkk0ru69ru,3,13,slot9,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,14,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,14,slot1,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,14,slot2,picture2_threat.jpg,0
a1fhkk0ru69ru,3,14,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,14,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,14,slot5,picture3_threat.jpg,0
a1fhkk0ru69ru,3,14,slot6,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,14,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,14,slot8,picture4_threat.jpg,0
a1fhkk0ru69ru,3,14,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,15,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,15,slot1,picture2_threat.jpg,0
a1fhkk0ru69ru,3,15,slot2,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,15,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,15,slot4,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,15,slot5,picture3_threat.jpg,0
a1fhkk0ru69ru,3,15,slot6,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,15,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,15,slot8,picture4_threat.jpg,0
a1fhkk0ru69ru,3,15,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,16,slot0,picture1_threat.jpg,0
a1fhkk0ru69ru,3,16,slot1,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,16,slot2,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,16,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,16,slot4,picture2_threat.jpg,0
a1fhkk0ru69ru,3,16,slot5,picture3_threat.jpg,0
a1fhkk0ru69ru,3,16,slot6,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,16,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,16,slot8,picture4_threat.jpg,0
a1fhkk0ru69ru,3,16,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,17,slot0,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,17,slot1,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,17,slot2,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,17,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,17,slot4,picture2_threat.jpg,0
a1fhkk0ru69ru,3,17,slot5,picture3_threat.jpg,0
a1fhkk0ru69ru,3,17,slot6,picture1_threat.jpg,0
a1fhkk0ru69ru,3,17,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,17,slot8,picture4_threat.jpg,0
a1fhkk0ru69ru,3,17,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,18,slot0,picture2_threat.jpg,0
a1fhkk0ru69ru,3,18,slot1,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,18,slot2,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,18,slot3,picture2_neutral.jpg,0
a1fhkk0ru69ru,3,18,slot4,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,18,slot5,picture3_threat.jpg,0
a1fhkk0ru69ru,3,18,slot6,picture1_threat.jpg,0
a1fhkk0ru69ru,3,18,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,18,slot8,picture4_threat.jpg,0
a1fhkk0ru69ru,3,18,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,19,slot0,picture2_threat.jpg,0
a1fhkk0ru69ru,3,19,slot1,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,19,slot2,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,19,slot3,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,19,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,3,19,slot5,picture3_threat.jpg,0
a1fhkk0ru69ru,3,19,slot6,picture1_threat.jpg,0
a1fhkk0ru69ru,3,19,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,19,slot8,picture4_threat.jpg,0
a1fhkk0ru69ru,3,19,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,20,slot0,picture2_threat.jpg,0
a1fhkk0ru69ru,3,20,slot1,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,20,slot2,picture3_neutral.jpg,0
a1fhkk0ru69ru,3,20,slot3,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,20,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,3,20,slot5,picture3_threat.jpg,0
a1fhkk0ru69ru,3,20,slot6,picture1_threat.jpg,0
a1fhkk0ru69ru,3,20,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,20,slot8,picture4_threat.jpg,0
a1fhkk0ru69ru,3,20,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,21,slot0,picture2_threat.jpg,0
a1fhkk0ru69ru,3,21,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,3,21,slot2,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,21,slot3,picture1_neutral.jpg,0
a1fhkk0ru69ru,3,21,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,3,21,slot5,picture3_threat.jpg,0
a1fhkk0ru69ru,3,21,slot6,picture1_threat.jpg,0
a1fhkk0ru69ru,3,21,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,21,slot8,picture4_threat.jpg,0
a1fhkk0ru69ru,3,21,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,22,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,3,22,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,3,22,slot2,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,22,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,3,22,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,3,22,slot5,picture3_threat.jpg,0
a1fhkk0ru69ru,3,22,slot6,picture1_threat.jpg,0
a1fhkk0ru69ru,3,22,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,22,slot8,picture4_threat.jpg,0
a1fhkk0ru69ru,3,22,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,23,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,3,23,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,3,23,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,3,23,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,3,23,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,3,23,slot5,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,23,slot6,picture1_threat.jpg,0
a1fhkk0ru69ru,3,23,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,23,slot8,picture4_threat.jpg,0
a1fhkk0ru69ru,3,23,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,24,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,3,24,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,3,24,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,3,24,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,3,24,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,3,24,slot5,picture4_threat.jpg,0
a1fhkk0ru69ru,3,24,slot6,picture1_threat.jpg,0
a1fhkk0ru69ru,3,24,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,24,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,24,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,25,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,3,25,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,3,25,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,3,25,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,3,25,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,3,25,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,3,25,slot6,picture4_threat.jpg,0
a1fhkk0ru69ru,3,25,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,25,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,25,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,26,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,3,26,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,3,26,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,3,26,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,3,26,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,3,26,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,3,26,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,3,26,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,26,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,26,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,3,27,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,3,27,slot1,picture3_neutral.jpg,1
